TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
Belo Horizonte - Apartamento Padrão - Letícia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1132761411,2023-08-05,Belo Horizonte,31570160,Letícia,R$ 150,R$ 80,72m²,2,1,1,N/A,310000,venda_nova
"Cobertura à venda, 2 quartos, 1 suíte, 2 vagas, Pampulha - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-2-quartos-1-suite-2-vagas-pampulha-belo-horizonte-mg-1093095791,2023-08-05,Belo Horizonte,31550250,Copacabana,R$ 0,R$ 0,130m²,2,3,2,Área de serviço,480000,venda_nova
Belo Horizonte - Apartamento Padrão - Rio Branco,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1059166756,2023-08-05,Belo Horizonte,31535200,Rio Branco,R$ 0,R$ 0,90m²,2,2,1,N/A,340000,venda_nova
"Área privativa à venda, 2 quartos, 1 vaga, 48,00 m² São João Batista - Belo Horizonte/MG- ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-2-quartos-1-vaga-48-00-m-sao-joao-batista-belo-horizonte-mg-955417127,2023-08-05,Belo Horizonte,31510510,São João Batista (Venda Nova),R$ 100,R$ 0,48m²,2,1,1,N/A,359000,venda_nova
Venda - AREA PRIVATIVA - PIRATININGA (VENDA NOVA) BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-piratininga-venda-nova-belo-horizonte-mg-1008373132,2023-08-05,Belo Horizonte,31573080,Piratininga (Venda Nova),R$ 0,R$ 0,70m²,2,1,1,N/A,300000,venda_nova
"APARTAMENTO COM 2 DORMITÓRIOS À VENDA, 43 M² POR R$ 230.000,00 - SÃO JOÃO BATISTA (VENDA N",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-venda-43-m-por-r-230-000-00-sao-joao-batista-venda-n-1043467585,2023-08-05,Belo Horizonte,31515120,São João Batista (Venda Nova),R$ 0,R$ 0,43m²,2,1,1,N/A,230000,venda_nova
Linda Cobertura com 3 quartos sendo 1 suíte no bairro Santa Mônica,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/linda-cobertura-com-3-quartos-sendo-1-suite-no-bairro-santa-monica-1049560609,2023-08-05,Belo Horizonte,31530590,Rio Branco,R$ 200,R$ 500,140m²,3,3,2,N/A,679900,venda_nova
OPORTUNIDADE: Apartamento 2 qts mais ampla loja  no Bairro PIRATININGA em Belo Horizonte M,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-apartamento-2-qts-mais-ampla-loja-no-bairro-piratininga-em-belo-horizonte-m-1057666663,2023-08-05,Belo Horizonte,31573030,Piratininga (Venda Nova),R$ 0,R$ 150,75m²,2,2,1,N/A,150000,venda_nova
BELO HORIZONTE - Apartamento Padrão - LETÍCIA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1172748366,2023-08-05,Belo Horizonte,31570200,Letícia,R$ 10,R$ 10,90m²,3,3,2,"Área de serviço, Varanda",495000,venda_nova
BELO HORIZONTE - Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-candelaria-993908749,2023-08-05,Belo Horizonte,31510150,Candelária,R$ 0,R$ 0,84m²,3,2,2,Área de serviço,399237,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1078470861,2023-08-05,Belo Horizonte,31510260,Candelária,R$ 0,R$ 0,68m²,2,2,1,N/A,430000,venda_nova
"Apartamento à Venda - São João Batista, 2 Quartos,  45 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sao-joao-batista-2-quartos-45-m2-1172734220,2023-08-05,Belo Horizonte,31515250,São João Batista (Venda Nova),R$ 130,R$ 0,45m²,2,1,1,N/A,210000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1081887621,2023-08-05,Belo Horizonte,31510310,Candelária,R$ 0,R$ 1,55m²,2,1,1,Área de serviço,299000,venda_nova
"APARTAMENTOS 2 QUARTOS, PARAÚNAS",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamentos-2-quartos-paraunas-987824214,2023-08-05,Belo Horizonte,31680050,Maria Helena,R$ 0,R$ 0,45m²,2,1,1,N/A,179000,venda_nova
"Apartamento para Venda em Belo Horizonte, Copacabana, 2 dormitórios, 1 banheiro, 1 vaga",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-copacabana-2-dormitorios-1-banheiro-1-vaga-1045370720,2023-08-05,Belo Horizonte,31550550,Copacabana,R$ 1,R$ 1,48m²,2,1,1,N/A,249000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Jardim Leblon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-jardim-leblon-1116078709,2023-08-05,Belo Horizonte,31575140,Lagoinha Leblon (Venda Nova),R$ 1,R$ 1,66m²,2,2,1,N/A,290000,venda_nova
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1055251835,2023-08-05,Belo Horizonte,31615460,Cenáculo,R$ 320,R$ 700,50m²,2,1,1,Churrasqueira,225000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Piratininga,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-piratininga-984791246,2023-08-05,Belo Horizonte,31573080,Piratininga (Venda Nova),R$ 1,R$ 1,45m²,2,1,1,N/A,249000,venda_nova
"Cobertura com 2 Quartos e 1 banheiro à Venda, 100 m² por R$ 229.000",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-2-quartos-e-1-banheiro-a-venda-100-m-por-r-229-000-987352677,2023-08-05,Belo Horizonte,31680050,Maria Helena,R$ 400,100m²,1,2,1,"Condomínio fechado, Permitido animais",N/A,229000,venda_nova
"Apartamento com 2 quartos à venda, 55 m² por R$ 179.000 - Copacabana - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-55-m-por-r-179-000-copacabana-belo-horizonte-mg-992157360,2023-08-05,Belo Horizonte,31540000,Jardim Leblon,R$ 150,R$ 1,55m²,2,1,1,Área de serviço,179000,venda_nova
"Área privativa à venda, 3 quartos, 1 suíte, 1 vaga, Rio Branco - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-1-vaga-rio-branco-belo-horizonte-mg-1052453919,2023-08-05,Belo Horizonte,31535330,Rio Branco,R$ 100,R$ 80,142m²,3,2,1,Área de serviço,390000,venda_nova
"Cobertura, 2 quartos a venda, 80 m² por R$ 285.000 - Parque Leblon - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-2-quartos-a-venda-80-m-por-r-285-000-parque-leblon-belo-horizonte-mg-1048857322,2023-08-05,Belo Horizonte,31540050,Piratininga (Venda Nova),R$ 0,R$ 0,80m²,2,1,1,Área de serviço,285000,venda_nova
Apartamento para comprar Copacabana Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-comprar-copacabana-belo-horizonte-1096600366,2023-08-05,Belo Horizonte,31550500,Copacabana,R$ 150,R$ 0,57m²,2,1,1,N/A,180000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Mantiqueira,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-mantiqueira-1154037276,2023-08-05,Belo Horizonte,31660380,Mantiqueira,R$ 0,R$ 0,52m²,2,1,1,Área de serviço,237000,venda_nova
Belo Horizonte - Apartamento Padrão - Parque Leblon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-parque-leblon-1132751579,2023-08-05,Belo Horizonte,31540490,Jardim Leblon,R$ 200,R$ 90,80m²,3,1,1,N/A,359000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Rio Branco,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1107958922,2023-08-05,Belo Horizonte,31535350,Rio Branco,R$ 0,R$ 0,90m²,2,1,1,Churrasqueira,329000,venda_nova
Apartamento Novo - BH - B. Mantiqueira - 2 qts - 1 Vaga - Elevador,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-novo-bh-b-mantiqueira-2-qts-1-vaga-elevador-947714718,2023-08-05,Belo Horizonte,31660380,Mantiqueira,R$ 1,R$ 1,45m²,2,1,1,N/A,231000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1010121306,2023-08-05,Belo Horizonte,31510260,Candelária,R$ 1,R$ 1,52m²,2,2,1,Área de serviço,275000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Piratininga,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-piratininga-1144303896,2023-08-05,Belo Horizonte,31573080,Piratininga (Venda Nova),R$ 100,R$ 100,85m²,2,2,1,"Área de serviço, Varanda",350000,venda_nova
Belo Horizonte - Apartamento Padrão - Letícia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-972567126,2023-08-05,Belo Horizonte,31570160,Letícia,R$ 0,R$ 0,123m²,3,2,2,N/A,470000,venda_nova
"Apartamento, Área Privativa, 2 quartos à venda, 70.60 m² por R$ 249.000,00 - Piratininga (",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-area-privativa-2-quartos-a-venda-70-60-m-por-r-249-000-00-piratininga-1048747372,2023-08-05,Belo Horizonte,31573080,Piratininga (Venda Nova),R$ 0,R$ 0,58m²,2,1,1,Área de serviço,249000,venda_nova
Apartamento para venda com 136 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-136-metros-quadrados-com-3-quartos-979123253,2023-08-05,Belo Horizonte,31520260,São João Batista (Venda Nova),R$ 100,R$ 1.360,136m²,3,3,1,Área de serviço,450000,venda_nova
EDIFÍCIO JOSÉ FLÁVIO-RIO BRANCO/BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/edificio-jose-flavio-rio-branco-bh-1037323295,2023-08-05,Belo Horizonte,31535710,Rio Branco,R$ 170,R$ 1.000,50m²,2,1,2,N/A,265000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Letícia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1078470751,2023-08-05,Belo Horizonte,31570200,Letícia,R$ 0,R$ 0,80m²,2,1,2,N/A,360000,venda_nova
Bairro LETÍCIA APTOS NOVOS COM ÁREAS PRIVATIVAS  2qts garagem pilotis  prox. Av. Elias Ant,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/bairro-leticia-aptos-novos-com-areas-privativas-2qts-garagem-pilotis-prox-av-elias-ant-1020534804,2023-08-05,Belo Horizonte,31570160,Letícia,R$ 70,R$ 0,70m²,2,1,1,Área de serviço,295000,venda_nova
"Vendo Financio LINDO APARTAMENTO PLANEJADO 2 quartos, sala, cozinha no Bairro MANTIQUEIRA ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-financio-lindo-apartamento-planejado-2-quartos-sala-cozinha-no-bairro-mantiqueira-1069659160,2023-08-05,Belo Horizonte,31680050,Maria Helena,R$ 120,R$ 0,50m²,2,1,0,"Área de serviço, Armários na cozinha, Armários no quarto",130000,venda_nova
Cobertura para venda com 150 metros quadrados com 3 quartos em Copacabana - Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-com-150-metros-quadrados-com-3-quartos-em-copacabana-belo-horizonte-1073028932,2023-08-05,Belo Horizonte,31550100,Copacabana,R$ 195,R$ 102,150m²,3,3,5 ou mais,"Área de serviço, Armários na cozinha, Armários no quarto",450000,venda_nova
Oportunidade no Santa Mônica / Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-no-santa-monica-candelaria-1042947185,2023-08-05,Belo Horizonte,31535522,Candelária,R$ 362,R$ 92,60m²,2,2,1,"Academia, Churrasqueira, Piscina",250000,venda_nova
Belo Horizonte - Apartamento Padrão - São João Batista (Venda Nova),https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-joao-batista-venda-nova-931333844,2023-08-05,Belo Horizonte,31515215,São João Batista (Venda Nova),R$ 140,R$ 700,75m²,3,1,1,Armários na cozinha,250000,venda_nova
Apartamento 3 quartos 2 banheiros Bairro São João Batista Região Venda Nova Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-2-banheiros-bairro-sao-joao-batista-regiao-venda-nova-belo-horizonte-1170618632,2023-08-05,Belo Horizonte,31515060,São João Batista (Venda Nova),R$ 380,R$ 0,76m²,3,2,1,"Churrasqueira, Piscina",190000,venda_nova
Financie apto 2qts Res. Emaus - Bairro Jd. Europa em Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/financie-apto-2qts-res-emaus-bairro-jd-europa-em-belo-horizonte-mg-1020531509,2023-08-05,Belo Horizonte,31620315,Europa,R$ 180,R$ 0,60m²,2,1,1,Área de serviço,150000,venda_nova
"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Rio Branco - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-rio-branco-belo-horizonte-mg-1035110131,2023-08-05,Belo Horizonte,31535200,Rio Branco,R$ 0,R$ 0,72m²,3,2,1,N/A,369000,venda_nova
"Cobertura à venda, 4 quartos, 2 suítes, 2 vagas, Rio Branco - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-4-quartos-2-suites-2-vagas-rio-branco-belo-horizonte-mg-1035094589,2023-08-05,Belo Horizonte,31535200,Rio Branco,R$ 0,R$ 0,106m²,4,3,2,N/A,689000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Copacabana,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-copacabana-1043683084,2023-08-05,Belo Horizonte,31550550,Copacabana,R$ 1,R$ 1,50m²,2,1,1,N/A,379000,venda_nova
"Apartamento com 2 dormitórios à venda, 42 m² por R$ 259.000,00 - Letícia - Belo Horizonte/",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-42-m-por-r-259-000-00-leticia-belo-horizonte-1172379075,2023-08-05,Belo Horizonte,31570230,Letícia,R$ 10,R$ 10,42m²,2,1,1,Área de serviço,259000,venda_nova
"Apartamento com Área Privativa para Venda em Belo Horizonte, Letícia, 2 dormitórios, 1 ban",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-para-venda-em-belo-horizonte-leticia-2-dormitorios-1-ban-995328030,2023-08-05,Belo Horizonte,31570160,Letícia,R$ 1,R$ 1,80m²,2,1,1,Academia,310000,venda_nova
Venda Apartamento 2 quartos Piratininga (venda Nova) Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-piratininga-venda-nova-belo-horizonte-1172368250,2023-08-05,Belo Horizonte,31573000,Piratininga (Venda Nova),R$ 0,R$ 100,70m²,2,1,1,N/A,230000,venda_nova
Apartamento para venda tem 68 metros quadrados com 2 quartos em Candelária - Belo Horizont,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-68-metros-quadrados-com-2-quartos-em-candelaria-belo-horizont-1129223780,2023-08-05,Belo Horizonte,31510260,Candelária,R$ 0,R$ 0,68m²,2,3,1,Churrasqueira,430000,venda_nova
APARTAMENTO DE 3 QUARTOS COM COBERTURA EM ÓTIMA LOCALIZAÇÃO NO BAIRRO SÃO JOÃO BATISTA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-3-quartos-com-cobertura-em-otima-localizacao-no-bairro-sao-joao-batista-1079141379,2023-08-05,Belo Horizonte,31520170,São João Batista (Venda Nova),R$ 263,R$ 1.506,129m²,3,3,2,Área de serviço,460000,venda_nova
"Apartamento à venda, 2 quartos, 1 vaga, Copacabana - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-copacabana-belo-horizonte-mg-1095257776,2023-08-05,Belo Horizonte,31550550,Copacabana,R$ 0,R$ 0,48m²,2,1,1,Área de serviço,239000,venda_nova
"Apartamento à venda, 48 m² por R$ 229.000,00 - Jardim Leblon - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-48-m-por-r-229-000-00-jardim-leblon-belo-horizonte-mg-1172357833,2023-08-05,Belo Horizonte,31540060,Piratininga (Venda Nova),R$ 105,R$ 700,48m²,2,1,1,Área de serviço,229000,venda_nova
Cobertura à Venda - 3 Quartos sendo 1 Suíte - 2 Vagas sob pilotis - Bairro Candelária - Ve,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-sendo-1-suite-2-vagas-sob-pilotis-bairro-candelaria-ve-1124959620,2023-08-05,Belo Horizonte,31535630,Candelária,R$ 200,R$ 100,139m²,3,3,2,"Área de serviço, Varanda",580000,venda_nova
"Área Privativa, 2 quartos a venda, 87,91 m² por R$ 259.000,00 - Piratininga - Belo Horizon",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-2-quartos-a-venda-87-91-m-por-r-259-000-00-piratininga-belo-horizon-1048742948,2023-08-05,Belo Horizonte,31573120,Piratininga (Venda Nova),R$ 0,R$ 0,88m²,2,1,1,Área de serviço,259000,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1089438694,2023-08-05,Belo Horizonte,31535630,Candelária,R$ 0,R$ 0,47m²,3,2,2,N/A,450000,venda_nova
"Cobertura com 2 quartos à venda, 85 m² por R$ 350.000 - Piratininga (Venda Nova) - Belo Ho",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-2-quartos-a-venda-85-m-por-r-350-000-piratininga-venda-nova-belo-ho-979682960,2023-08-05,Belo Horizonte,31573080,Piratininga (Venda Nova),R$ 150,R$ 100,85m²,2,1,1,Área de serviço,350000,venda_nova
Cobertura para venda possui 111 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-possui-111-metros-quadrados-com-3-quartos-1124901600,2023-08-05,Belo Horizonte,31510420,São João Batista (Venda Nova),R$ 0,R$ 0,111m²,3,2,2,N/A,500000,venda_nova
Venda Cobertura Letícia Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-leticia-belo-horizonte-1172346211,2023-08-05,Belo Horizonte,31570200,Letícia,R$ 0,R$ 0,118m²,4,2,2,N/A,520000,venda_nova
Maravilhosa cobertura para venda com 100 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/maravilhosa-cobertura-para-venda-com-100-metros-quadrados-com-3-quartos-1015977663,2023-08-05,Belo Horizonte,31515420,São João Batista (Venda Nova),R$ 100,R$ 1,100m²,2,3,1,"Ar condicionado, Área de serviço, Armários na cozinha, Armários no quarto",430000,venda_nova
Apartamento para comprar Copacabana Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-comprar-copacabana-belo-horizonte-999013878,2023-08-05,Belo Horizonte,31550090,Copacabana,R$ 120,R$ 0,55m²,2,1,Padrão,N/A,169000,venda_nova
ÓTIMO APARTAMENTO 02 QUARTOS NO BAIRRO CANDELÁRIA EXCELENTE LOCALIZAÇÃO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otimo-apartamento-02-quartos-no-bairro-candelaria-excelente-localizacao-1169363984,2023-08-05,Belo Horizonte,31510310,Candelária,R$ 0,R$ 0,60m²,2,1,1,N/A,279000,venda_nova
Apartamento 2 quartos com suíte PRONTO PARA MORAR EM VENDA NOVA!!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-suite-pronto-para-morar-em-venda-nova-985152423,2023-08-05,Belo Horizonte,31640065,Jardim dos Comerciários (Venda Nova),R$ 0,R$ 0,56m²,2,2,1,N/A,235000,venda_nova
"Apartamento à venda, 2 quartos, 1 vaga, Maria Helena - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-maria-helena-belo-horizonte-mg-995108619,2023-08-05,Belo Horizonte,31680050,Maria Helena,R$ 0,R$ 0,51m²,2,1,1,Área de serviço,229000,venda_nova
Apartamento para venda com 65m² com 2 quartos no São João Batista (Venda Nova),https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-65m-com-2-quartos-no-sao-joao-batista-venda-nova-994774696,2023-08-05,Belo Horizonte,31515290,São João Batista (Venda Nova),R$ 300,R$ 79,65m²,2,1,1,Churrasqueira,235000,venda_nova
"75m2, 2 Quartos, 1 Suíte, Coz.Americana, Vista Panorâmica, Bairro Leblon, Lagoinha, Venda ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/75m2-2-quartos-1-suite-coz-americana-vista-panoramica-bairro-leblon-lagoinha-venda-1042362617,2023-08-05,Belo Horizonte,31575070,Lagoinha Leblon (Venda Nova),R$ 0,R$ 0,75m²,2,2,Permitido animais,N/A,109500,venda_nova
Venda Área Privativa Rio Branco Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-rio-branco-belo-horizonte-1172320255,2023-08-05,Belo Horizonte,31535710,Rio Branco,R$ 0,R$ 0,50m²,2,1,2,N/A,379000,venda_nova
Belo Horizonte - Apartamento Padrão - Serra Verde (Venda Nova),https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serra-verde-venda-nova-1162465564,2023-08-05,Belo Horizonte,31630250,Serra Verde (Venda Nova),R$ 140,R$ 0,68m²,3,1,2,Armários na cozinha,185000,venda_nova
Apartamento para comprar São João Batista (Venda Nova) Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-comprar-sao-joao-batista-venda-nova-belo-horizonte-1065835507,2023-08-05,Belo Horizonte,31515200,São João Batista (Venda Nova),R$ 200,R$ 0,45m²,2,1,1,N/A,160000,venda_nova
Venda Apartamento 2 quartos Rio Branco Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-rio-branco-belo-horizonte-1172261078,2023-08-05,Belo Horizonte,31535710,Rio Branco,R$ 0,R$ 0,50m²,2,1,2,N/A,309000,venda_nova
