TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1210061721,2023-08-06,Belo Horizonte,30575847,Buritis,R$ 1.290,R$ 329,126m²,4,4,3,"Academia, Churrasqueira, Piscina",1500000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1210061470,2023-08-06,Belo Horizonte,30575847,Buritis,R$ 1.300,R$ 300,126m²,4,4,3,"Academia, Churrasqueira, Piscina",1550000,zona_oeste
"Apartamento à venda, 2 quartos, 1 suíte, 1 vaga, Estoril - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-1-vaga-estoril-belo-horizonte-mg-1210040297,2023-08-06,Belo Horizonte,30494060,Estoril,R$ 0,R$ 0,50m²,2,1,1,"Academia, Área de serviço, Churrasqueira, Piscina",381856,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1210040288,2023-08-06,Belo Horizonte,30575859,Buritis,R$ 451,R$ 206,83m²,3,3,2,"Área de serviço, Churrasqueira, Piscina, Varanda",710000,zona_oeste
"Apartamento à venda, 2 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1210040121,2023-08-06,Belo Horizonte,30575839,Buritis,R$ 0,R$ 0,56m²,2,2,2,"Churrasqueira, Varanda",424000,zona_oeste
"Cobertura à venda, 3 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1210040007,2023-08-06,Belo Horizonte,30575839,Buritis,R$ 0,R$ 0,107m²,3,3,2,"Churrasqueira, Varanda",850000,zona_oeste
"Apartamento à venda, 4 quartos, 1 suíte, 3 vagas, Prado - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-1-suite-3-vagas-prado-belo-horizonte-mg-1210039954,2023-08-06,Belo Horizonte,30411105,Prado,R$ 980,R$ 370,120m²,4,3,3,"Área de serviço, Varanda",1300000,zona_oeste
Apartamento com área privativa à venda no bairro Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-a-venda-no-bairro-buritis-1210039940,2023-08-06,Belo Horizonte,30492040,Buritis,R$ 0,R$ 0,118m²,4,3,4,"Academia, Churrasqueira, Piscina, Varanda",1532868,zona_oeste
Apartamento à venda no bairro Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-buritis-1210039837,2023-08-06,Belo Horizonte,30575815,Buritis,R$ 885,R$ 224,103m²,4,2,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",680000,zona_oeste
"Cobertura à venda, 3 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1210039801,2023-08-06,Belo Horizonte,30575290,Buritis,R$ 450,R$ 382,180m²,3,2,2,"Área de serviço, Churrasqueira",1100000,zona_oeste
Apartamento à venda no bairro Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-buritis-1210039749,2023-08-06,Belo Horizonte,30492040,Buritis,R$ 0,R$ 0,118m²,4,3,3,"Academia, Churrasqueira, Piscina, Varanda",1234138,zona_oeste
Apartamento à venda no bairro Gutierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-gutierrez-1210039693,2023-08-06,Belo Horizonte,30441008,Gutierrez,R$ 1.100,R$ 370,88m²,3,2,2,"Academia, Ar condicionado, Área de serviço, Churrasqueira, Piscina, Varanda",1115000,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Gutierrez - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-gutierrez-belo-horizonte-mg-1210039531,2023-08-06,Belo Horizonte,30441102,Gutierrez,R$ 380,R$ 262,83m²,3,2,2,"Ar condicionado, Área de serviço",875000,zona_oeste
"Apartamento para Venda, Havaí, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-havai-3-dormitorios-1-suite-2-banheiros-1-vaga-1210037958,2023-08-06,Belo Horizonte,30555200,Havaí,R$ 280,R$ 115,86m²,3,2,1,N/A,300000,zona_oeste
"Apartamento para Venda em Belo Horizonte, Salgado Filho, 3 dormitórios, 1 suíte, 2 banheir",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-salgado-filho-3-dormitorios-1-suite-2-banheir-1210037910,2023-08-06,Belo Horizonte,30550150,Salgado Filho,R$ 0,R$ 0,105m²,3,2,2,N/A,760000,zona_oeste
Cobertura duplex para venda possui 162 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-para-venda-possui-162-metros-quadrados-com-3-quartos-1210034922,2023-08-06,Belo Horizonte,30421257,Nova Suíssa,R$ 0,R$ 0,162m²,3,3,3,Varanda,1030000,zona_oeste
Venda Apartamento 4 quartos Prado Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-prado-belo-horizonte-1210033246,2023-08-06,Belo Horizonte,30411117,Prado,R$ 1.060,R$ 400,146m²,4,5 ou mais,4,"Academia, Ar condicionado, Churrasqueira, Piscina, Varanda",2099000,zona_oeste
"Apartamento à venda, 2 quartos, 2 suítes, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-2-suites-2-vagas-buritis-belo-horizonte-mg-1210031037,2023-08-06,Belo Horizonte,30575859,Buritis,R$ 520,R$ 2.987,77m²,2,3,2,"Academia, Varanda",620000,zona_oeste
EXCELENTE apartamento 03 quartos BAIRRO BURITIS,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-apartamento-03-quartos-bairro-buritis-1210028452,2023-08-06,Belo Horizonte,30575090,Buritis,R$ 800,R$ 0,105m²,3,3,3,"Área de serviço, Armários na cozinha, Varanda",575000,zona_oeste
"Área privativa à venda, 3 quartos, 1 suíte, 2 vagas, Nova Granada - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-2-vagas-nova-granada-belo-horizonte-mg-1210022271,2023-08-06,Belo Horizonte,30431315,Nova Granada,R$ 200,R$ 145,123m²,3,2,2,"Área de serviço, Varanda",399000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Gutierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-gutierrez-1210019959,2023-08-06,Belo Horizonte,30441055,Gutierrez,R$ 0,294m²,5 ou mais,4,4,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda","Academia, Área de serviço, Churrasqueira, Piscina, Varanda",3190000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Prado,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-prado-1210019644,2023-08-06,Belo Horizonte,30411135,Prado,R$ 0,85m²,2,3,2,"Ar condicionado, Área de serviço","Ar condicionado, Área de serviço",750000,zona_oeste
Cobertura para venda tem 135 metros quadrados com 4 quartos em Nova Suíssa - Belo Horizont,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-tem-135-metros-quadrados-com-4-quartos-em-nova-suissa-belo-horizont-1210013747,2023-08-06,Belo Horizonte,30421280,Nova Suíssa,R$ 350,R$ 1.500,135m²,4,3,2,Varanda,850000,zona_oeste
Apartamento para comprar Nova Gameleira Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-comprar-nova-gameleira-belo-horizonte-1210004038,2023-08-06,Belo Horizonte,30510080,Nova Gameleira,R$ 250,R$ 0,55m²,3,1,1,N/A,185000,zona_oeste
"Apartamento com 2 quartos no Buritis/BH  Apartamento - Sala para 2 ambientes, piso em lami",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-no-buritis-bh-apartamento-sala-para-2-ambientes-piso-em-lami-1210003148,2023-08-06,Belo Horizonte,30575843,Buritis,R$ 420,R$ 0,54m²,2,1,1,"Ar condicionado, Piscina",360000,zona_oeste
3 quartos 2 banheiros,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/3-quartos-2-banheiros-1209974845,2023-08-06,Belo Horizonte,30421249,Nova Suíssa,R$ 390,R$ 10,109m²,3,2,2,N/A,750000,zona_oeste
"Apartamento com Área Privativa para Venda em Belo Horizonte, Cinquentenário, 2 dormitórios",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-para-venda-em-belo-horizonte-cinquentenario-2-dormitorios-1209544068,2023-08-06,Belo Horizonte,30570080,Cinquentenário,R$ 550,R$ 223,74m²,2,3,2,"Academia, Churrasqueira, Piscina",495000,zona_oeste
Apartamento para venda tem 75 metros quadrados com 3 quartos em Nova Suíssa - Belo Horizon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-75-metros-quadrados-com-3-quartos-em-nova-suissa-belo-horizon-1209522770,2023-08-06,Belo Horizonte,30421201,Nova Suíssa,R$ 460,R$ 0,75m²,3,2,2,"Academia, Ar condicionado, Área de serviço, Churrasqueira, Piscina, Varanda",775000,zona_oeste
"Apartamento para Venda em Belo Horizonte, Buritis, 4 dormitórios, 2 suítes, 4 banheiros, 3",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-buritis-4-dormitorios-2-suites-4-banheiros-3-1209516257,2023-08-06,Belo Horizonte,30492020,Buritis,R$ 1.500,R$ 350,141m²,4,4,3,"Academia, Churrasqueira, Piscina",1520000,zona_oeste
PREDIO NOVO   3 quartos com suíte 2 vagas e elevador em Nova Suíssa - Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/predio-novo-3-quartos-com-suite-2-vagas-e-elevador-em-nova-suissa-belo-horizonte-mg-1209440011,2023-08-06,Belo Horizonte,30421322,Nova Suíssa,R$ 350,R$ 120,78m²,3,3,2,N/A,590000,zona_oeste
Apartamento Padrão para Venda em Nova Suíça Belo Horizonte-MG - 968,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-padrao-para-venda-em-nova-suica-belo-horizonte-mg-968-1209435927,2023-08-06,Belo Horizonte,30421037,Nova Suíssa,R$ 260,R$ 120,101m²,3,3,1,N/A,420000,zona_oeste
"APARTAMENTO COM 3 QUARTO(S) EM NOVA SUISSA, BELO HORIZONTE - MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quarto-s-em-nova-suissa-belo-horizonte-mg-1209429322,2023-08-06,Belo Horizonte,30421121,Nova Suíssa,R$ 200,R$ 700,90m²,3,2,1,N/A,405000,zona_oeste
Venda Apartamento 2 quartos Nova Suíssa Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-nova-suissa-belo-horizonte-1209364548,2023-08-06,Belo Horizonte,30421232,Nova Suíssa,R$ 200,R$ 113,65m²,2,2,1,N/A,320000,zona_oeste
Venda Cobertura Nova Suíssa Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-nova-suissa-belo-horizonte-1209360211,2023-08-06,Belo Horizonte,30421115,Nova Suíssa,R$ 350,R$ 171,173m²,3,2,1,N/A,700000,zona_oeste
Cobertura com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-em-belo-horizonte-1209353689,2023-08-06,Belo Horizonte,30411197,Prado,R$ 330,R$ 333,170m²,3,3,2,Área de serviço,1250000,zona_oeste
"Apartamento com 3 QUARTOSs à venda, 105 m² por R$ 698.750 - Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartoss-a-venda-105-m-por-r-698-750-buritis-belo-horizonte-mg-1209334019,2023-08-06,Belo Horizonte,30575800,Buritis,R$ 430,R$ 282,105m²,3,2,2,N/A,698750,zona_oeste
Cobertura duplex para venda possui 180 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-para-venda-possui-180-metros-quadrados-com-3-quartos-1209331557,2023-08-06,Belo Horizonte,30431350,Nova Granada,R$ 500,R$ 2.829,180m²,3,3,2,N/A,700000,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1209330791,2023-08-06,Belo Horizonte,30493030,Buritis,R$ 980,R$ 3.120,100m²,3,2,2,"Academia, Área de serviço, Piscina, Varanda",690000,zona_oeste
"Apartamento com 2 dormitórios à venda, 80 m² por R$ 430.000,00 - Buritis - Belo Horizonte/",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-80-m-por-r-430-000-00-buritis-belo-horizonte-1209322654,2023-08-06,Belo Horizonte,30575250,Buritis,R$ 550,R$ 1.679,80m²,2,2,2,Área de serviço,430000,zona_oeste
"Apartamento com 3 dormitórios à venda, 72 m² por R$ 750.000 - Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-72-m-por-r-750-000-buritis-belo-horizonte-mg-1209309443,2023-08-06,Belo Horizonte,30492025,Buritis,R$ 400,R$ 0,72m²,3,2,2,"Área de serviço, Piscina",750000,zona_oeste
"Apartamento à venda, 4 quartos, 2 suítes, 4 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-2-suites-4-vagas-buritis-belo-horizonte-mg-1209260303,2023-08-06,Belo Horizonte,30575070,Buritis,R$ 1.200,R$ 300,141m²,4,4,4,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",1100000,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1209243005,2023-08-06,Belo Horizonte,30575120,Buritis,R$ 439,R$ 205,110m²,3,3,2,Área de serviço,545000,zona_oeste
"Apartamento com 4 dormitórios à venda, 120 m² por R$ 900.000,00 - Alto Barroca - Belo Hori",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-120-m-por-r-900-000-00-alto-barroca-belo-hori-1209231217,2023-08-06,Belo Horizonte,30431041,Alto Barroca,R$ 500,R$ 277,120m²,4,4,3,Área de serviço,900000,zona_oeste
"Apartamento com 4 dormitórios à venda, 230 m² por R$ 1.800.000,00 - Gutierrez - Belo Horiz",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-230-m-por-r-1-800-000-00-gutierrez-belo-horiz-1209217956,2023-08-06,Belo Horizonte,30441042,Gutierrez,R$ 1.858,R$ 800,230m²,4,2,3,"Área de serviço, Churrasqueira",1800000,zona_oeste
"Cobertura à venda, 3 quartos, 1 suíte, 1 vaga, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-1-vaga-buritis-belo-horizonte-mg-1209157609,2023-08-06,Belo Horizonte,30492020,Buritis,R$ 370,R$ 1.771,140m²,3,3,1,Varanda,640000,zona_oeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1209151529,2023-08-06,Belo Horizonte,30421428,Jardim América,R$ 450,R$ 124,90m²,3,2,1,"Área de serviço, Armários na cozinha",430000,zona_oeste
APARTAMENTO - BURITIS - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-buritis-mg-1209148581,2023-08-06,Belo Horizonte,30575815,Buritis,R$ 290,R$ 303,109m²,2,2,3,"Ar condicionado, Área de serviço, Churrasqueira, Varanda",685000,zona_oeste
Apartamento  venda com 125 metros quadrados com 4 quartos em Buritis - Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-venda-com-125-metros-quadrados-com-4-quartos-em-buritis-belo-horizonte-mg-1209079491,2023-08-06,Belo Horizonte,30492025,Buritis,R$ 1.050,R$ 380,125m²,4,2,3,"Academia, Churrasqueira, Piscina, Varanda",1450000,zona_oeste
Apartamento para aluguel com 70 metros quadrados com 3 quartos em Calafate - Belo Horizont,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-aluguel-com-70-metros-quadrados-com-3-quartos-em-calafate-belo-horizont-1209073703,2023-08-06,Belo Horizonte,30411293,Calafate,R$ 450,R$ 191,70m²,3,2,2,"Área de serviço, Armários na cozinha, Armários no quarto, Churrasqueira, Mobiliado",560000,zona_oeste
APARTAMENTO - BURITIS - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-buritis-mg-1209061552,2023-08-06,Belo Horizonte,30575815,Buritis,R$ 290,R$ 303,109m²,2,2,3,"Ar condicionado, Área de serviço, Churrasqueira, Varanda",685000,zona_oeste
Cobertura duplex para venda com 220 metros quadrados com 4 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-para-venda-com-220-metros-quadrados-com-4-quartos-1209023680,2023-08-06,Belo Horizonte,30441028,Gutierrez,R$ 900,R$ 480,220m²,4,3,4,"Área de serviço, Armários na cozinha, Armários no quarto, Churrasqueira, Piscina",1750000,zona_oeste
Área Privativa 3 quartos à venda no Nova Suíssa,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-3-quartos-a-venda-no-nova-suissa-1209017958,2023-08-06,Belo Horizonte,30421138,Nova Suíssa,R$ 490,R$ 250,186m²,3,2,2,N/A,898000,zona_oeste
"Apartamento com Área Privativa para Venda em Belo Horizonte, Palmeiras, 3 dormitórios, 1 s",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-para-venda-em-belo-horizonte-palmeiras-3-dormitorios-1-s-1209016701,2023-08-06,Belo Horizonte,30580040,Estrela do Oriente,R$ 200,R$ 165,105m²,3,2,2,Churrasqueira,549000,zona_oeste
Apartamento para venda possui 80 metros quadrados com 3 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-possui-80-metros-quadrados-com-3-quartos-1209001427,2023-08-06,Belo Horizonte,30570080,Cinquentenário,R$ 308,R$ 113,80m²,3,2,1,"Academia, Churrasqueira, Piscina",360000,zona_oeste
"Cobertura para Venda em Belo Horizonte, Buritis, 4 dormitórios, 1 suíte, 3 banheiros, 2 va",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-em-belo-horizonte-buritis-4-dormitorios-1-suite-3-banheiros-2-va-1208998343,2023-08-06,Belo Horizonte,30575080,Buritis,R$ 316,140m²,3,4,2,"Academia, Churrasqueira, Piscina","Academia, Churrasqueira, Piscina",800000,zona_oeste
ESPETACULAR Apartamento com ÁREA PRIVATIVA 144 m² 4 Quartos 2 Suítes 3 Vagas no Gutierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/espetacular-apartamento-com-area-privativa-144-m-4-quartos-2-suites-3-vagas-no-gutierrez-1208988612,2023-08-06,Belo Horizonte,30441086,Gutierrez,R$ 800,R$ 5,144m²,4,4,3,"Área de serviço, Varanda",1850000,zona_oeste
Venda - APARTAMENTO - GUTIERREZ BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-gutierrez-belo-horizonte-mg-1208988588,2023-08-06,Belo Horizonte,30441180,Gutierrez,R$ 0,R$ 269,80m²,2,2,2,"Academia, Churrasqueira, Piscina, Varanda",495000,zona_oeste
"Espaçoso Apartamento de 3 Quartos com Lazer Completo no Reservas do Bosque, Palmeiras/BH",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/espacoso-apartamento-de-3-quartos-com-lazer-completo-no-reservas-do-bosque-palmeiras-bh-1208987635,2023-08-06,Belo Horizonte,30575590,Palmeiras,R$ 750,R$ 1.500,70m²,3,2,2,"Academia, Área de serviço, Armários na cozinha, Armários no quarto, Churrasqueira, Mobiliado, Piscina, Quarto de serviço, Varanda",515000,zona_oeste
"Cobertura para Venda em Belo Horizonte, Buritis, 5 dormitórios, 2 suítes, 4 banheiros, 2 v",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-em-belo-horizonte-buritis-5-dormitorios-2-suites-4-banheiros-2-v-1208987599,2023-08-06,Belo Horizonte,30575290,Buritis,R$ 650,R$ 334,230m²,5 ou mais,4,2,N/A,830000,zona_oeste
Apartamento para comprar Buritis Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-comprar-buritis-belo-horizonte-1208985011,2023-08-06,Belo Horizonte,30575270,Buritis,R$ 1.125,R$ 347,130m²,4,4,2,Ar condicionado,910000,zona_oeste
Apartamento 3 quartos com suite,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-com-suite-1208961371,2023-08-06,Belo Horizonte,30570670,Havaí,R$ 270,R$ 89,70m²,3,2,1,"Área de serviço, Armários na cozinha, Armários no quarto",330000,zona_oeste
Apartamento no jardim América de 02 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-no-jardim-america-de-02-quartos-1208957394,2023-08-06,Belo Horizonte,30460350,Jardim América,R$ 300,65m²,1,2,1,"Área de serviço, Armários na cozinha, Armários no quarto","Área de serviço, Armários na cozinha, Armários no quarto",240000,zona_oeste
Apartamento à venda no bairro Nova Granada,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-nova-granada-1208886985,2023-08-06,Belo Horizonte,30431405,Nova Granada,R$ 348,R$ 1.897,86m²,3,3,2,N/A,460000,zona_oeste
APARTAMENTO 3 QUARTOS COM 95 M² E 2 VAGAS À VENDA NO BURITIS,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-com-95-m-e-2-vagas-venda-no-buritis-1208847174,2023-08-06,Belo Horizonte,30575100,Buritis,R$ 350,R$ 223,95m²,3,3,2,"Ar condicionado, Área de serviço, Armários na cozinha, Armários no quarto",479000,zona_oeste
Apartamento Padrão para Venda em Nova Granada Belo Horizonte-MG - 966,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-padrao-para-venda-em-nova-granada-belo-horizonte-mg-966-1208836299,2023-08-06,Belo Horizonte,30431375,Nova Granada,R$ 380,R$ 0,70m²,2,1,1,Churrasqueira,320000,zona_oeste
