,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Varanda,DETAIL_Área de serviço,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste,UTILS,PRICE
12180,94,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1040000.0
12181,86,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,997000.0
12182,130,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,695000.0
12183,83,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,461,340000.0
12184,109,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,450,470000.0
12185,110,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,494,450000.0
12186,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,160,157000.0
12187,91,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,360000.0
12188,91,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,360000.0
12189,160,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,950000.0
12190,54,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,367,214000.0
12191,120,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,237,920000.0
12192,220,4,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,388,1350000.0
12193,70,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,200,460000.0
12194,89,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,251,480000.0
12195,160,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,787,1200000.0
12196,150,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,650000.0
12197,100,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,790000.0
12198,120,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,237,920000.0
12199,110,3,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,450,799000.0
12200,210,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1300000.0
12201,128,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,300,1222745.0
12202,105,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,830000.0
12203,145,3,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,300,1310130.0
12204,85,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,192,599000.0
12205,57,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,353,310000.0
12206,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,289000.0
12207,147,4,5,3,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,5,1840000.0
12208,188,4,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,740,650000.0
12209,119,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1074,780000.0
12210,75,3,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1110,895000.0
12211,51,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,300,325000.0
12212,180,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,690000.0
12213,90,2,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,890,470000.0
12214,135,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,120,530000.0
12215,127,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,450000.0
12216,129,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,781,760000.0
12217,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357,230000.0
12218,127,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480000.0
12219,58,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,315,270000.0
12220,95,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,601,450000.0
12221,200,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,352,620000.0
12222,90,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,421,450000.0
12223,216,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,508,730000.0
12224,57,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,535,315000.0
12225,95,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,550,695000.0
12226,50,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,100,167000.0
12227,55,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,220,158000.0
12228,180,4,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,900,1280000.0
12229,55,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,100,143000.0
12230,55,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,130000.0
12231,145,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,568,700000.0
12232,84,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,539,650000.0
12233,77,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,406,400000.0
12234,85,3,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,500,730000.0
12235,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,195000.0
12236,220,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,302,719730.0
12237,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,159480.0
12238,46,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050,309430.0
12239,92,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252,489730.0
12240,90,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,418,525000.0
12241,84,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,329,330000.0
12242,255,4,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,641,1390000.0
12243,101,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,686,700000.0
12244,43,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,236,220000.0
12245,50,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,380,195000.0
12246,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357,235000.0
12247,86,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,704,680000.0
12248,130,3,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,600,1260000.0
12249,50,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,190000.0
12250,55,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,280,170000.0
12251,66,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,444,385000.0
12252,62,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250,230000.0
12253,96,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,299000.0
12254,73,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,449000.0
12255,185,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,449000.0
12256,180,4,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,645,720000.0
12257,122,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,438,700000.0
12258,116,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,500,680000.0
12259,73,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,539,450000.0
12260,87,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,351,450000.0
12261,147,4,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,411,1430000.0
12262,62,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,456,280000.0
12263,85,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,550,450000.0
12264,200,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1040,1500000.0
12265,62,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,620000.0
12266,133,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1600000.0
12267,20,3,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1047330.0
12268,31,3,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1222745.0
12269,80,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,320,560000.0
12270,80,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,320,560000.0
12271,168,4,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,453,800000.0
12272,96,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,598000.0
12273,62,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,200,698800.0
12274,220,4,4,5,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,668,1749999.0
12275,95,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,300,390000.0
12276,95,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,300,390000.0
12277,47,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000.0
12278,47,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000.0
12279,98,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,598,680000.0
12280,104,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,788,680000.0
12281,147,4,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,379,1288000.0
12282,130,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,780000.0
12283,192,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,938,1010000.0
12284,150,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,502,740000.0
12285,74,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,856,460000.0
12286,112,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,540000.0
12287,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,532,405000.0
12288,100,3,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,685,398000.0
12289,94,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,419000.0
12290,300,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,430,1430000.0
12291,161,4,3,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,730,890000.0
12292,27,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050,399999.0
12293,49,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,155000.0
12294,70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,270000.0
12295,78,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,327,410000.0
12296,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155000.0
12297,115,4,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,703,1170000.0
12298,90,3,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,666,408000.0
12299,85,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,381,480000.0
12300,78,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,470000.0
12301,62,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,620000.0
12302,47,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000.0
12303,47,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000.0
12304,95,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,452,500000.0
12305,141,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,549000.0
12306,78,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,320000.0
12307,140,4,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,948,980000.0
12308,65,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,150,157000.0
12309,86,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,499,449470.0
12310,140,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,575000.0
12311,140,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,575000.0
12312,82,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180,210000.0
12313,45,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,940,149000.0
12314,55,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,960,157000.0
12315,45,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1040,155000.0
12316,100,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200,380000.0
12317,114,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,769352.0
12318,101,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,251,395000.0
12319,130,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1086,1199000.0
12320,90,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,659,350000.0
12321,81,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,502,697140.0
12322,90,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,532,405000.0
12323,70,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,817,399000.0
12324,158,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,780000.0
12325,170,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,351,720000.0
12326,166,4,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,980,1200000.0
12327,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,574,548000.0
12328,100,3,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,414,700000.0
12329,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,980,164660.0
12330,158,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,780000.0
12331,210,4,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,616,850000.0
12332,92,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,700,580000.0
12333,150,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,789000.0
12334,49,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,400,285000.0
12335,207,4,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,596,850000.0
12336,120,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,300,720000.0
12337,120,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,300,720000.0
12338,139,4,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2100000.0
12339,85,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,650,580000.0
12340,166,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,885,1180000.0
12341,90,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,194,450000.0
12342,167,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,247,1000000.0
12343,51,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,244,149000.0
12344,140,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,902,790000.0
12345,170,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,580,580000.0
12346,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,420000.0
12347,74,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,411,330000.0
12348,73,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,401,450000.0
12349,97,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,708,430000.0
12350,149,4,4,3,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,440,1840000.0
12351,90,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,350,415000.0
12352,93,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,612,465000.0
12353,94,3,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,6,800000.0
12354,60,2,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,650,485000.0
12355,160,4,3,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,1700000.0
12356,85,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,852,550000.0
12357,80,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,570,445000.0
12358,110,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,562,695000.0
12359,160,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,980000.0
12360,160,3,4,3,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1350000.0
12361,210,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1195,1250000.0
12362,115,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,395,780000.0
12363,85,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,330,450000.0
12364,85,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,330,450000.0
12365,60,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,518,350000.0
12366,119,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,412,750000.0
12367,129,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,783,760000.0
12368,85,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,405,500000.0
12369,135,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,753,1300000.0
12370,65,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,290,400000.0
12371,250,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1491,1970000.0
12372,120,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201,520000.0
12373,145,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,331,610000.0
12374,122,4,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1140,1190000.0
12375,180,3,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,672,900000.0
12376,165,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,605,720000.0
12377,87,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,495,398000.0
12378,150,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,600,760000.0
12379,103,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,516,400000.0
12380,180,4,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,350,720000.0
12381,116,3,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,595,730000.0
12382,85,3,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,717,420000.0
12383,73,3,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,933,750000.0
12384,80,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1103,400000.0
12385,166,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,390,600000.0
12386,166,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,390,600000.0
12387,68,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170,245000.0
12388,190,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,530000.0
12389,92,3,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,590,460000.0
12390,111,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1228,850000.0
12391,95,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,460000.0
12392,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,421,450000.0
12393,180,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,748,750000.0
12394,99,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,700000.0
12395,100,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,537,555000.0
12396,122,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,300,695000.0
12397,100,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,380000.0
12398,85,3,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,331,450000.0
12399,68,3,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,790,420000.0
12400,145,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,479000.0
12401,90,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,521,450000.0
12402,199,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1400000.0
12403,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,655000.0
12404,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1030000.0
12405,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,670000.0
12406,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,732000.0
12407,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,915000.0
12408,143,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1040000.0
12409,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,690000.0
12410,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,711000.0
12411,99,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,700000.0
12412,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,940000.0
12413,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,690000.0
12414,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,940000.0
12415,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,970000.0
12416,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,670000.0
12417,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,998000.0
12418,117,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,970000.0
12419,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,732000.0
12420,83,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,711000.0
12421,147,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1005000.0
12422,87,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,732,450000.0
12423,82,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,361,295000.0
12424,150,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,638,980000.0
12425,120,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,320,595000.0
12426,156,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,403,885000.0
12427,180,4,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,350,950000.0
12428,85,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,411,350000.0
12429,95,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,606,465000.0
12430,185,4,4,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,700000.0
12431,72,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,501,470000.0
12432,134,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,700,1360000.0
12433,100,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,703,600000.0
12434,48,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,359900.0
12435,170,3,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,650,650000.0
12436,58,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,200,140000.0
12437,57,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,240000.0
12438,96,3,3,2,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,862975.0
12439,70,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,680000.0
12440,77,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,917300.0
12441,65,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,601,290000.0
12442,76,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,572,795000.0
